0,Csv,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797
1,Chart,9,source/org/jfree/data/time/TimeSeries.java,944
2,Chart,10,source/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,65
3,Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,275
4,Chart,24,source/org/jfree/chart/renderer/GrayPaintScale.java,126
5,Closure,10,src/com/google/javascript/jscomp/NodeUtil.java,1417
6,Closure,14,src/com/google/javascript/jscomp/ControlFlowAnalysis.java,767
7,Closure,18,src/com/google/javascript/jscomp/Compiler.java,1288
8,Closure,38,src/com/google/javascript/jscomp/CodeConsumer.java,245
9,Closure,51,src/com/google/javascript/jscomp/CodeConsumer.java,241
10,Closure,52,src/com/google/javascript/jscomp/CodeGenerator.java,745
11,Closure,57,src/com/google/javascript/jscomp/ClosureCodingConvention.java,197
12,Closure,71,src/com/google/javascript/jscomp/CheckAccessControls.java,416
13,Closure,86,src/com/google/javascript/jscomp/NodeUtil.java,2465
14,Closure,92,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,789
15,Closure,93,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,789
16,Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,291
17,Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,329
18,Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,285
19,Closure,125,src/com/google/javascript/jscomp/TypeCheck.java,1661
20,Closure,130,src/com/google/javascript/jscomp/CollapseProperties.java,172
21,Lang,6,src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,95
22,Lang,16,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,458
23,Lang,24,src/main/java/org/apache/commons/lang3/math/NumberUtils.java,1413
24,Lang,26,src/main/java/org/apache/commons/lang3/time/FastDateFormat.java,820
25,Lang,33,src/main/java/org/apache/commons/lang3/ClassUtils.java,910
26,Lang,57,src/java/org/apache/commons/lang/LocaleUtils.java,223
27,Lang,59,src/java/org/apache/commons/lang/text/StrBuilder.java,884
28,Lang,61,src/java/org/apache/commons/lang/text/StrBuilder.java,1776
29,Math,2,src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java,268
30,Math,2,src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java,268
31,Math,11,src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java,183
32,Math,27,src/main/java/org/apache/commons/math3/fraction/Fraction.java,597
33,Math,30,src/main/java/org/apache/commons/math3/stat/inference/MannWhitneyUTest.java,173
34,Math,32,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/PolygonsSet.java,136
35,Math,33,src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java,338
36,Math,34,src/main/java/org/apache/commons/math3/genetics/ListPopulation.java,209
37,Math,41,src/main/java/org/apache/commons/math/stat/descriptive/moment/Variance.java,520
38,Math,57,src/main/java/org/apache/commons/math/stat/clustering/KMeansPlusPlusClusterer.java,175
39,Math,58,src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java,121
40,Math,59,src/main/java/org/apache/commons/math/util/FastMath.java,3482
41,Math,70,src/main/java/org/apache/commons/math/analysis/solvers/BisectionSolver.java,72
42,Math,75,src/main/java/org/apache/commons/math/stat/Frequency.java,303
43,Chart,8,source/org/jfree/data/time/Week.java,175
44,Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,145
45,Chart,20,source/org/jfree/chart/plot/ValueMarker.java,95
46,Closure,62,src/com/google/javascript/jscomp/LightweightMessageFormatter.java,98
