119	Closure_51	if (x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (long) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x < 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (double) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x < 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (int) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (long) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((int) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x < = 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (double) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (int) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (value == 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (value > 0 && (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Double.isNaN(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x!= x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < 10) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (value == null || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < 1) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x > 0 && (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (!(x == x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((double) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((int) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Double.isNaN(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (Long) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x < 0 && (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == y) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (value < 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) >= 100) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x!= x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && value > 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (float) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && (x < 1)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < 1) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x == 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (value < 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == ((long) x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (value < = 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (Integer) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (!(x == x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x == x || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x || x < 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < = 1) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (prev < 0 || (long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((Integer) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	null if ((long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == Math.abs(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && value < 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x >= 1) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (Long) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x.equals(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x || prev < 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == Long.valueOf(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((Long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && length > 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && prev < 10) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (TextUtils.isEmpty(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < 8) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((double) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (!(x < 0 || x == x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < 4) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x < 2) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == x && x > 1) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == ((long) x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == prev) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (float) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == Math.abs(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) < 100) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (((long) x == (long) x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) >= 100) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((String) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x < 0 || prev == '-') {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	nextChar(); if ((long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == y) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (!((long) x == x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == prev) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (!(x < 0 || x < 0)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x.equals(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == -x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x.equals(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) == 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x.equals(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) == 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((Integer) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Double.isInfinite(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == (char) x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((Boolean) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) == 100) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((Long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Double.isInfinite(x)) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) < = 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((Number) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) >= 1000) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) >= 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if ((long) x == 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (x < 0 || x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	If ((long) x == x) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Math.abs(x) < = 0) {	if ((long) x == x &&!isNegativeZero(x)) {
119	Closure_51	if (Long.valueOf(x) == x) {	if ((long) x == x &&!isNegativeZero(x)) {
