"LOGGER.debug( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default. "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.error( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.info( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.debug( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.debug( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.error( ""No Root logger was configured, using default. "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default: "" + setRoot);"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default? "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.debug( ""No Root logger was configured, using default ""); return;"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default. "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default "" + setRoot);"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default. "" + setRoot);"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.info( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Loggers were configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.error( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.getLogger( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default! "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using "" + setRoot);"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.log( ""No Root logger was configured, using default "", e);"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.error( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.warn( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"Logger.log( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.log(Level.WARNING, ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LogGER.debug( ""No Root logger was configured, using default "");"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
"LOGGER.warn( ""No Root logger was configured, using default "", setRoot);"	"LOGGER.warn( ""No Root logger was configured, creating default ERROR-level Root logger with Console appender "");"
